old_rae_id,old_entry,status,current_rae_ids,current_headers,matching_current_ids,matching_current_headers,error
98BHsvy,ciática,RELATED_RESULT,98Cq7xB,"ciático, ca",,,
5AnsPqz,basquetbol,RELATED_RESULT,5ArAgtq,básquetbol,,,
DquSydV,directa,RELATED_RESULT,Dr1OIBH,"directo, ta",,,
7ybCPaD,catorcena,RELATED_RESULT,7ycSVpl,"catorceno, na",,,
5z9FmzH,boticaria,RELATED_RESULT,5z9VGRk,"boticario, ria",,,
56dr0WM,barrabrava,RELATED_RESULT,56YKfWG | 56YKfWG#DAVsyQX,barra | barra,,,
E8X9bSs,donnadie,RELATED_RESULT,E7fKGDe | E7fKGDe#6scMH3K,"don<sup>2</sup>, doña | don<sup>2</sup>, doña",,,
9B4hsun,cienmilésima,RELATED_RESULT,9B5Rs57,"cienmilésimo, ma",,,
8WD7DFX,chamiza,RELATED_RESULT,8WDq8qy,"chamizo, za",,,
9mlmLYk,coligual,RELATED_RESULT,9mmr0xR,colihual,,,
83B1RhU,cazadora,RELATED_RESULT,83AxHRQ,"cazador, ra",,,
8hql4qk,chevrón,RELATED_RESULT,8gLizfc,chebrón,,,
BKCt97P,crítica,RELATED_RESULT,BKJHGzW,"crítico, ca",,,
2K9YL6a,americana,RELATED_RESULT,2KRSL3V,"americano, na",,,
7yuz8aP,cauchera,RELATED_RESULT,7yvlPq6,"cauchero, ra",,,
1DpFwjW,aguatarse,RELATED_RESULT,1JVQpDI,ahuatarse,,,
2B8kfMX,ama,RELATED_RESULT,2ND9BMI | 2E4Cede,"amo, ma | amar",,,
E955ua4,dorada,RELATED_RESULT,E98Vnc1 | E9BCKRz,"dorado, da | dorar",,,
7zjjuwo,caudímano,RELATED_RESULT,7ziHAFr,caudimano,,,
2Zv5c6T,andobas,RELATED_RESULT,2ZtofqH,andoba,,,
8ZizJOm,chaparra,RELATED_RESULT,8ZwO9LE,"chaparro, rra",,,
3SU3cyR,archiduquesa,RELATED_RESULT,3STr7Ti,"archiduque, quesa",,,
1Dpj09O,aguate,RELATED_RESULT,1JWfg3D | 1DIlT7t | 1JVQpDI,ahuate | aguar | ahuatarse,,,
2AmISK8,alzadora,RELATED_RESULT,2AlcXmW,"alzador, ra",,,
E7Oba30,dómino,RELATED_RESULT,E7RQwmu,dominó,,,
1C0nIxI,aguadera,RELATED_RESULT,1C377Yv,"aguadero, ra",,,
BLOvz8l,crónica,RELATED_RESULT,BLThYfx,"crónico, ca",,,
4fDZ8uA,azoe,RELATED_RESULT,4fEKpjf | 4f9dQY4,ázoe | azoar,,,
0uCosyn,aeromancía,RELATED_RESULT,0u8fGpx,aeromancia,,,
0gI2pQr,acuseta,RELATED_RESULT,0gNBdIu,acusetas,,,
8HdicVy,cepacaballo,RELATED_RESULT,8HccZ0a | 8HccZ0a#4TylaJA,cepa | cepa,,,
0tYmFQG,aerodinámica,RELATED_RESULT,0tZAhTX,"aerodinámico, ca",,,
0tBG92s,aerobic,RELATED_RESULT,0tD61et,aeróbic,,,
1U9YRrd,alavesa,RELATED_RESULT,1U8B9J9,"alavés, sa",,,
00gSU3j,abadesa,RELATED_RESULT,00TuMgr,"abad, desa",,,
DUJUz91,desto,RELATED_RESULT,DSn3h29,"deste, ta",,,
9tsBi1K,combinatoria,RELATED_RESULT,9tt2EzH,"combinatorio, ria",,,
BqXMJUu,damascena,RELATED_RESULT,Bqckaff,"damasceno, na",,,
2YXnRRM,andadera,RELATED_RESULT,2YbJYNe,"andadero, ra",,,
CGWKCGI,depuradora,RELATED_RESULT,CGSjhvs,"depurador, ra",,,
B70aGwG,costera,RELATED_RESULT,B74JZ6r | B75R13U,"costero<sup>1</sup>, ra | costero<sup>2</sup>, ra",,,
B73pcOY,costera,RELATED_RESULT,B74JZ6r | B75R13U,"costero<sup>1</sup>, ra | costero<sup>2</sup>, ra",,,
86XYrnu,-céfala,RELATED_RESULT,86ikLIW,"cefalo-, -céfalo, la",,,
CExFfiw,depiladora,RELATED_RESULT,CEuarpV,"depilador, ra",,,
238vvwR,aloe,RELATED_RESULT,239JQ9H,áloe,,,
3OcnTet,-arajo,RELATED_RESULT,1Nu2z6d,"-ajo, ja",,,
03tCzV4,abc,RELATED_RESULT,045miOw,abecé,,,
DpbEPU4,diplomática,RELATED_RESULT,DpfZARt,"diplomático, ca",,,
80WEkKH,causídica,RELATED_RESULT,80Z6tH3,"causídico, ca",,,
0io2ep7,ademprío,RELATED_RESULT,0imsuMY,ademprio,,,
1Q242i4,alabastrina,RELATED_RESULT,1Q3kfMN,"alabastrino, na",,,
AukVbbY,cornuda,RELATED_RESULT,AunBZXx,"cornudo, da",,,
2LawU8M,-amiento,RELATED_RESULT,PDgi3bc,-miento,,,
1Lk1KqF,aizcolari,RELATED_RESULT,1LnDGpL,aizkolari,,,
4qfaCEU,balano,RELATED_RESULT,4qnE3R4,bálano,,,
1UNXFTI,alba,RELATED_RESULT,1XoeWk0,"albo, ba",,,
9rNqR8N,colposcopía,RELATED_RESULT,9rMZWvZ,colposcopia,,,
86gEGY0,cefálica,RELATED_RESULT,86gff0J,"cefálico, ca",,,
4Rqb3gM,autocrítica,RELATED_RESULT,4Rs9NlN,"autocrítico, ca",,,
4nQU5TK,bailarina,RELATED_RESULT,4nOn6Bt,"bailarín, na",,,
5ZIXdt2,biónica,RELATED_RESULT,5ZKamQc,"biónico, ca",,,
5pi8spl,bombetas,RELATED_RESULT,5pfuxu2,bombeta,,,
4ZAqHWN,aviada,RELATED_RESULT,4ZB97MJ | 4ZNca8Z,"aviado, da | aviar<sup>1</sup>",,,
4mto7ZL,bahreiní,RELATED_RESULT,54zr4H9,bareiní,,,
BHYCe20,crioscopía,RELATED_RESULT,BHXFbhP,crioscopia,,,
2KzrTrj,ametralladora,RELATED_RESULT,2KwfEXh,"ametrallador, ra",,,
1KOWh2K,ahuyama,RELATED_RESULT,4VdUw91,auyama,,,
BNOyrbC,cruda,RELATED_RESULT,BNYN33A,"crudo, da",,,
7vW3tWJ,catatonía,RELATED_RESULT,7vW0oDm,catatonia,,,
2RfuxeS,ampliadora,RELATED_RESULT,2Rdm0dt,"ampliador, ra",,,
89u8P93,cellenca,RELATED_RESULT,89wQ4Qd,"cellenco, ca",,,
DZ7wHa7,desyerbe,RELATED_RESULT,D43suNz | D42gTlf,deshierbe | deshierbar,,,
25stLlQ,altamar,RELATED_RESULT,OLDn0QL | OLDn0QL#7ofMhOX,mar | mar,,,
4ov1qQc,bajinis,RELATED_RESULT,4ouIMjF,bajini,,,
2Ooa8J2,amoníaco,RELATED_RESULT,2OlqumF,amoniaco,,,
CFGKROV,deportiva,RELATED_RESULT,CFPW3Sm,"deportivo, va",,,
1zGWnRF,almizclera,RELATED_RESULT,1zITxFP,"almizclero, ra",,,
4oioopc,bajera,RELATED_RESULT,4olALCN,"bajero, ra",,,
E9bMVOX,dormilona,RELATED_RESULT,E9bKzEk,"dormilón, na",,,
2Lc1QB9,amiga,RELATED_RESULT,2LsqDPa | 2LrAFjV,"amigo, ga | amigar",,,
3MBgAno,aquella,RELATED_RESULT,3M6wlMC,"aquel, lla",,,
9z86jgB,comparativa,RELATED_RESULT,9z9Zh2q,"comparativo, va",,,
E3TPUD3,doctora,RELATED_RESULT,E3TMkYQ | E3dD26f,"doctor, ra | doctorar",,,
DRp7Dvm,desta,RELATED_RESULT,DSn3h29,"deste, ta",,,
26slKPK,alternativa,RELATED_RESULT,26t9lcH,"alternativo, va",,,
D5Hzk4S,deshuesadora,RELATED_RESULT,D5GV0bk,"deshuesador, ra",,,
DnlCMO7,dinámica,RELATED_RESULT,DnmOkpJ,"dinámico, ca",,,
E7DgGFi,dominica,RELATED_RESULT,E7EotcJ | E7IQPdx,"domínica | dominico, ca",,,
D3AlGYn,deshecha,RELATED_RESULT,D3G1M5a | D2yPed3,"deshecho, cha | deshacer",,,
5Z8l3QF,biomecánica,RELATED_RESULT,5Z9WfhE,"biomecánico, ca",,,
C2xcofX,definitiva,RELATED_RESULT,C31C5s1,"definitivo, va",,,
E5vpiMw,dolorosa,RELATED_RESULT,E5y4irc,"doloroso, sa",,,
C2ammI0,defesa,RELATED_RESULT,C2bTcA3,"defeso, sa",,,
9BALXEl,cienmillonésima,RELATED_RESULT,9BBMZP5,"cienmillonésimo, ma",,,
C26UnXs,defensiva,RELATED_RESULT,C2D7a53,"defensivo, va",,,
DkcvR5r,difusora,RELATED_RESULT,DkbYtOz,"difusor, ra",,,
C0aQovt,dedicatoria,RELATED_RESULT,C0bF7OX,"dedicatorio, ria",,,
57IluUS,barraquera,RELATED_RESULT,57JP4Kk | bOSipQT,"barraquero, ra | varraquera",,,
0PIrrVu,-acha,RELATED_RESULT,0RmNxEl,"-acho, cha",,,
56tl39c,barragana,RELATED_RESULT,56pFwoS,"barragán<sup>1</sup>, na",,,
BxmsNkD,declaratoria,RELATED_RESULT,Bxohjmz,"declaratorio, ria",,,
23B1puK,aloes,RELATED_RESULT,239JQ9H,áloe,,,
9wecBvN,comisaria,RELATED_RESULT,9wkfiEz,"comisario, ria",,,
BwZDoiJ,décima,RELATED_RESULT,BwrfRZm,"décimo, ma",,,
9493Ue0,chupa-chups,RELATED_RESULT,94925Lg,chupachups,,,
EXAOBiK,elevadora,RELATED_RESULT,EX9uBda,"elevador, ra",,,
EJNddKf,ecdótica,RELATED_RESULT,EJPC3Hr,"ecdótico, ca",,,
DouxdDp,diócesi,RELATED_RESULT,DovGazS,diócesis,,,
EGLQ5r2,dumdum,RELATED_RESULT,EGLZFd0,dum-dum,,,
EIqugPN,eboraria,RELATED_RESULT,EIsA7QC,"eborario, ria",,,
F4AFXtq,enceradora,RELATED_RESULT,F49NOxg,"encerador, ra",,,
FL6pPgK,engañamundos,RELATED_RESULT,FL2VAml,engañamundo,,,
Dxn0Qv9,dispositiva,RELATED_RESULT,Dxo9GVr,"dispositivo, va",,,
EahqRkp,embarbascar,RELATED_RESULT,FrIOC5v,envarbascar,,,
FG8G7W4,energética,RELATED_RESULT,FGBLXOC,"energético, ca",,,
EFMhTc0,dulcera,RELATED_RESULT,EFTj6He,"dulcero, ra",,,
FRAEIsT,enhierbar,RELATED_RESULT,Ftl8q9x,enyerbar,,,
Ev3HXIU,enamorada,RELATED_RESULT,Ev9TuQ5 | EvFlfaw,"enamorado, da | enamorar",,,
Efp7Xv7,embotelladora,RELATED_RESULT,EfmbVw4,"embotellador, ra",,,
BZEDtXl,cudría,RELATED_RESULT,BZH3W9f,"cudrío, a",,,
FAhWjic,encubierta,RELATED_RESULT,FAkdPpG | FAsrpFQ,"encubierto, ta | encubrir",,,
Bo2hHnb,cyclo-cross,RELATED_RESULT,99nrhmC,<i>ciclocross</i>,,,
EVaiNRy,electrostática,RELATED_RESULT,EVbNchG,"electrostático, ca",,,
EUDrzgO,electrodinámica,RELATED_RESULT,EUEBM1S,"electrodinámico, ca",,,
Fo7OKmp,entresemana,RELATED_RESULT,XV9JZTZ | XV9JZTZ#7bY5KP2,semana | semana,,,
DpAOrYZ,dióptrica,RELATED_RESULT,DpBB5yE,"dióptrico, ca",,,
FEMziPL,endoscopía,RELATED_RESULT,FEMDKCT,endoscopia,,,
FEwrXnz,endrina,RELATED_RESULT,FEz3iFA,"endrino, na",,,
EjzpZQc,empacadora,RELATED_RESULT,Ejylf2L,"empacador, ra",,,
DVh0BOv,destructora,RELATED_RESULT,DVgycgZ,"destructor, ra",,,
FREwb3a,enhoramala,RELATED_RESULT,KdzJ1hu | KdzJ1hu#GF5XEku,hora | hora,,,
EZ2Ofo7,-ema,RELATED_RESULT,NkHD0gv,-ma,,,
EW3TWMN,elefancia,RELATED_RESULT,EW3myWv,elefancía,,,
ESkmCZU,-ejón,RELATED_RESULT,R3Ff5cR,"-ón<sup>1</sup>, na",,,
FDEtd03,endivia,RELATED_RESULT,FCwHSKA,endibia,,,
EXsGiMb,elite,RELATED_RESULT,EXtXytb,élite,,,
ElIu300,empanada,RELATED_RESULT,ElL4pFW | ElM70Z6,"empanado, da | empanar",,,
EY50QVp,ella,RELATED_RESULT,ESsilCu,"él, ella",,,
G4XJW3w,esa,RELATED_RESULT,GOeWVLy | G4YKiYz | G4WwHOS,"ese<sup>2</sup>, sa | -esa | -és, sa",,,
BqkD3jk,damasquina,RELATED_RESULT,Bqqo6Yn | Bqq7xVf,"damasquino, na | damasquinar",,,
FCvucpO,endíadis,RELATED_RESULT,K9caZCr,hendíadis,,,
F9LeXIa,encorchadora,RELATED_RESULT,F9L2Tnz,"encorchador, ra",,,
FEXq8PK,endosmosis,RELATED_RESULT,FEZDBkK,endósmosis,,,
GQmPBto,-esis,RELATED_RESULT,Y1ULCxP,-sis,,,
F80fzeC,encoladora,RELATED_RESULT,F7z5J3S,"encolador, ra",,,
FdkFhWd,ensillada,RELATED_RESULT,FdmnOHE | Fdny0xs,"ensillado, da | ensillar",,,
Ep4kbHs,emperatriz,RELATED_RESULT,Ep32lWS,"emperador, triz",,,
G6WoxwP,escaldada,RELATED_RESULT,G6X966t | G6ZBjh0,"escaldado, da | escaldar",,,
EPcucHk,efímera,RELATED_RESULT,EPdqWY9,"efímero, ra",,,
EVWuU8n,electroquímica,RELATED_RESULT,EVYmxAV,"electroquímico, ca",,,
EjRSfFw,emisora,RELATED_RESULT,EjRBXpM,"emisor, ra",,,
EZ1srLN,em-,RELATED_RESULT,EuQ6vJs,en-,,,
GEbbJUg,esclava,RELATED_RESULT,GElf0MV,"esclavo, va",,,
Fcw7Wcw,ensenada,RELATED_RESULT,Fcxuv3S | Fcznxtv,"ensenado, da | ensenar",,,
ENFwLx8,-edal,RELATED_RESULT,ENv5qJU,"-edo, da",,,
D21voML,desgranadora,RELATED_RESULT,D1zo13g,"desgranador, ra",,,
ESsj0Wl,-ela,RELATED_RESULT,EYJ7cNu,"-elo, la",,,
G9DKfMi,escandalosa,RELATED_RESULT,G9EBm6V,"escandaloso, sa",,,
ENATORl,-edad,RELATED_RESULT,BotFPGe,-dad,,,
EiQn9D3,embutidora,RELATED_RESULT,EiLrpmC,"embutidor, ra",,,
EN8Mgni,-eda,RELATED_RESULT,ENv5qJU,"-edo, da",,,
EuQNprD,-ena,RELATED_RESULT,FXIPVAS,"-eno, na",,,
G76dZ3H,escalibada,RELATED_RESULT,G7AMr6q,escalivada,,,
FTM44f5,enjuta,RELATED_RESULT,FTR3tL4 | FTMVPNN,"enjuto, ta | enjutar",,,
FvMq2AL,épica,RELATED_RESULT,Fvuabt0,"épico, ca",,,
GF1GFSV,esclerótica,RELATED_RESULT,GF1ItJ0,"esclerótico, ca",,,
Gf0YcE3,esporófito,RELATED_RESULT,GewhWaU,esporofito,,,
GfTY4qx,esposa,RELATED_RESULT,GfZ6baC | GfWlvxs,"esposo, sa | esposar",,,
FcaXJkl,ensayística,RELATED_RESULT,FcaezSw,"ensayístico, ca",,,
FuLB8zN,-eña,RELATED_RESULT,FuRDRsP,"-eño, ña",,,
GBGShkW,escarchada,RELATED_RESULT,GBH3mtw | GBKDDN3,"escarchado, da | escarchar",,,
GhsCu7L,esquinera,RELATED_RESULT,GhxHuFP,"esquinero, ra",,,
GFNxeNN,escobera,RELATED_RESULT,GFQMGek,"escobero, ra",,,
GIu33nD,escoriar,RELATED_RESULT,HDDDagK,excoriar,,,
GF6D1qs,"-esco, ca",RELATED_RESULT,GJVPkpE,escoscar,,,
GcsHK4N,espiroqueta,RELATED_RESULT,Gcxe0Jr,"espiroqueto, ta",,,
GOyKMFj,esfácelo,RELATED_RESULT,GOwShbx,esfacelo,,,
EQHuWTz,egílope,RELATED_RESULT,EQHH6PD,egilope,,,
GGuBVI0,escolástica,RELATED_RESULT,GGyhb5S,"escolástico, ca",,,
GIm1IAO,escoriación,RELATED_RESULT,HDC8stI,excoriación,,,
ES0hl0W,ejecutiva,RELATED_RESULT,ES3gbuJ,"ejecutivo, va",,,
GJthefL,escribana,RELATED_RESULT,GK4gJtI,"escribano, na",,,
GSrCcx9,espaciotiempo,RELATED_RESULT,GSrCczQ,espacio-tiempo,,,
GVa41Xx,esparraguera,RELATED_RESULT,GVaDErL,"esparraguero, ra",,,
DiPTLu8,diestra,RELATED_RESULT,DiPpTTa,"diestro, tra",,,
Gq6x7zA,estereoscopía,RELATED_RESULT,Gq616CM,estereoscopia,,,
EORpzyf,-edura,RELATED_RESULT,EHGi0dJ,-dura,,,
GKPqSCm,escrita,RELATED_RESULT,GKRIYhs | GKCiBz2,"escrito, ta | escribir",,,
GUSpPin,españolada,RELATED_RESULT,GUUlpG2 | GUbUQzJ,"españolado, da | españolar",,,
GHQ3Uyz,escombrera,RELATED_RESULT,GHR92xD,"escombrero, ra",,,
GTHf5W2,espagírica,RELATED_RESULT,GTI3rCb,"espagírico, ca",,,
GscIQEU,estimativa,RELATED_RESULT,Gsi4O42,"estimativo, va",,,
Ga1CZ3G,espetaperros,RELATED_RESULT,GZzvtmb | 9nOp7s0 | GZzvtmb#DZdE5kU,"espetaperro | colinérgico, ca | espetaperro",,,
GdeHfy2,espoliación,RELATED_RESULT,HKJVhvZ,expoliación,,,
GXOFRMZ,espectroscopia,RELATED_RESULT,GXPZP1v,espectroscopía,,,
ETAd5oj,elástica,RELATED_RESULT,ETAy5nW,"elástico, ca",,,
GamTLM6,espigadora,RELATED_RESULT,GakYiHY,"espigador, ra",,,
EP6Sekl,efemérides,RELATED_RESULT,EP3PimJ,efeméride,,,
GsITot2,estilográfica,RELATED_RESULT,GsJgap5,"estilográfico, ca",,,
G1KG64V,érebo,RELATED_RESULT,G1G8cZZ,erebo,,,
GWDzhDR,espatulomancía,RELATED_RESULT,GWDjA0V,espatulomancia,,,
HC5bj3t,excerta,RELATED_RESULT,HC5XLRY,excerpta,,,
H3xORA5,ética,RELATED_RESULT,H3y8Ijj | H3yay0R | KHWcvVR,"ético<sup>1</sup>, ca | ético<sup>2</sup>, ca | hético, ca",,,
GXbAoWK,especulativa,RELATED_RESULT,GXchOHn,"especulativo, va",,,
H36eTuM,esvarón,RELATED_RESULT,G4hvNpG,esbarón,,,
H7TI2LI,euskalduna,RELATED_RESULT,H7K7i9B,euscalduna,,,
GjiNl2l,estadística,RELATED_RESULT,GjpDTiC,"estadístico, ca",,,
GibSTZ8,esta,RELATED_RESULT,GoDU5PI,"este<sup>2</sup>, ta",,,
EUq9tfn,electrólito,RELATED_RESULT,EUovakV,electrolito,,,
Gu7GjPJ,estocástica,RELATED_RESULT,Gu89KMq,"estocástico, ca",,,
ERh5MsS,-eja,RELATED_RESULT,ESjipMo,"-ejo, ja",,,
Gnz8xVd,estatuaria,RELATED_RESULT,GnzBYE7 | GnzPOBH,"estatuario<sup>1</sup>, ria | estatuario<sup>2</sup>, ria",,,
Gh8F35E,esquiladora,RELATED_RESULT,Gh85u9J,"esquilador, ra",,,
EVKuXjS,electrónica,RELATED_RESULT,EVPbkNF,"electrónico, ca",,,
ES79aZL,ejecutoria,RELATED_RESULT,ES8Gb5i | ES7yhF0,"ejecutorio, ria | ejecutoriar",,,
EU4Ep3q,electroacústica,RELATED_RESULT,EU8O7cC,"electroacústico, ca",,,
H4Zn06C,etiquez,RELATED_RESULT,KHXdMz9,hetiquez,,,
H7SDGB7,euskaldún,RELATED_RESULT,H7Hib1U,euscaldún,,,
GyUJ8b7,estrellera,RELATED_RESULT,GyW0ikv,"estrellero, ra",,,
H1pcZ3H,estudiantina,RELATED_RESULT,H1rjy5E,"estudiantino, na",,,
EHEah9L,duquesa,RELATED_RESULT,EHCGDUn,"duque, quesa",,,
H5GTUpN,-etón,RELATED_RESULT,R3Ff5cR,"-ón<sup>1</sup>, na",,,
H3BkHkv,-eta,RELATED_RESULT,H3Sohu5,"-ete, ta",,,
GndlU9M,estática,RELATED_RESULT,GneBGdF,"estático, ca",,,
H7TqfGd,euskaldunización,RELATED_RESULT,H7L9WG8,euscaldunización,,,
HeWuVT3,farruca,RELATED_RESULT,HeX2eVR,"farruco, ca",,,
HDb0MQv,excusabaraja,RELATED_RESULT,GOAhFrQ,escusabaraja,,,
H32Edkm,esvarar,RELATED_RESULT,G4d5Co8,esbarar,,,
EV6BErh,electromecánica,RELATED_RESULT,EV6N7sl,"electromecánico, ca",,,
Gs9VUqT,estilística,RELATED_RESULT,GsAHFrO,"estilístico, ca",,,
HE8hGZp,exegeta,RELATED_RESULT,HEBCXHj,exégeta,,,
H7WDbsj,euskaldunizar,RELATED_RESULT,H7Og4ay,euscaldunizar,,,
H7hDrIZ,eusquera,RELATED_RESULT,H7duhpt,euskera,,,
HLorC1H,éxtasi,RELATED_RESULT,HLuOex9,éxtasis,,,
GrFobgI,estética,RELATED_RESULT,GrPCrf2,"estético, ca",,,
HBSb24s,excavadora,RELATED_RESULT,HBRwBBW,"excavador, ra",,,
H7Yx5FZ,euskaro,RELATED_RESULT,H7ZVcyM,"éuskaro, ra",,,
HCoAJbz,exclusiva,RELATED_RESULT,HCx7DIX,"exclusivo, va",,,
HBhRpNj,excéntrica,RELATED_RESULT,HBlEoqs,"excéntrico, ca",,,
H9HGFmu,evasiva,RELATED_RESULT,H9HiQhb,"evasivo, va",,,
I9UrICb,foie gras,RELATED_RESULT,I9VFXg8,<i>foie-gras</i>,,,
HdKazPZ,farmacocinética,RELATED_RESULT,HdNIUFz,"farmacocinético, ca",,,
GxcVECZ,estratósfera,RELATED_RESULT,GxbnIa4,estratosfera,,,
HOhTo3Z,extraña,RELATED_RESULT,HOz2OKr | HOuhHvr,"extraño, ña | extrañar",,,
HzHZtg9,fiscala,RELATED_RESULT,HzHItzp,"fiscal, la",,,
Hzqx0lW,física,RELATED_RESULT,Hzx5KSB,"físico, ca",,,
HSGu37o,facera,RELATED_RESULT,HSJQnA6,"facero, ra",,,
HeG5OTt,farrago,RELATED_RESULT,HeG7OmS,fárrago,,,
G3JgoUS,erótica,RELATED_RESULT,G3MbmEq,"erótico, ca",,,
EY4DaPY,elíxir,RELATED_RESULT,EY3ZnQi,elixir,,,
H1BISRP,estrujadora,RELATED_RESULT,H1AlVE5,"estrujador, ra",,,
DuwmzS7,disgrafía,RELATED_RESULT,DuwalkQ,disgrafia,,,
Gdh1GY0,espoliar,RELATED_RESULT,HKQQsZ9,expoliar,,,
HP23ktx,extraordinaria,RELATED_RESULT,HP5RXLV,"extraordinario, ria",,,
HHLZoOg,exosmosis,RELATED_RESULT,HHNBiS5,exósmosis,,,
F6ZaVc5,encimera,RELATED_RESULT,F6aSOGF,"encimero, ra",,,
GyELyc3,estrellada,RELATED_RESULT,GyH3NsJ | GyMhE65,"estrellado, da | estrellar<sup>1</sup>",,,
HWjfSqg,faldera,RELATED_RESULT,HWocG8p,"faldero, ra",,,
GtpMjIM,estitiquez,RELATED_RESULT,GtG1dJI,estiptiquez,,,
HzyGzPQ,fisicoquímica,RELATED_RESULT,HzzsXel,"fisicoquímico, ca",,,
EUjPJxC,electrolisis,RELATED_RESULT,EUlJdt1,electrólisis,,,
HRiEtym,fabulística,RELATED_RESULT,HRlotpE,"fabulístico, ca",,,
I4QPrWV,flechera,RELATED_RESULT,I4SuYZD,"flechero, ra",,,
HO2Q9WF,extractora,RELATED_RESULT,HO11e87,"extractor, ra",,,
HtwIXtn,filarmónica,RELATED_RESULT,Htwwe0A,"filarmónico, ca",,,
IC3tDas,fonemática,RELATED_RESULT,IC6Drpe,"fonemático, ca",,,
F64wazA,-encia,RELATED_RESULT,QJb1Ewu,-ncia,,,
HVXYZPX,falafel,RELATED_RESULT,HVXYZc2,faláfel,,,
IAKzxc8,folklor,RELATED_RESULT,I9gFQj9,folclor,,,
HHLMVsi,exósfera,RELATED_RESULT,HHKY3SE,exosfera,,,
I0Fm53e,fisiognómica,RELATED_RESULT,I0IQ6ev,"fisiognómico, ca",,,
HpwNOnv,fiadora,RELATED_RESULT,HpuWx7x,"fiador, ra",,,
HvOCAVR,filmadora,RELATED_RESULT,HvO43iI,"filmador, ra",,,
HcHlSnn,farándola,RELATED_RESULT,HcGkfYW,farandola<sup>2</sup>,,,
HHPpk2K,exótica,RELATED_RESULT,HHTrLvY,"exótico, ca",,,
HswSZG1,fija,RELATED_RESULT,Ht796DZ | Ht7Ay3a | Ht3eBuJ,"fijo<sup>1</sup>, ja | fijo<sup>2</sup>, ja | fijar",,,
IHr7eq1,forzosa,RELATED_RESULT,IHrkqxl,"forzoso, sa",,,
HQHgHVV,extrusora,RELATED_RESULT,HQH9b6O,"extrusor, ra",,,
EXbKRhT,eliminatoria,RELATED_RESULT,EXd8R8H,"eliminatorio, ria",,,
FK4Muew,-enga,RELATED_RESULT,FNYQBJa,"-engo, ga",,,
HqH04sG,fibrinólisis,RELATED_RESULT,HqEOaNB,fibrinolisis,,,
HGdhqL7,exoftalmía,RELATED_RESULT,HGctITn,exoftalmia,,,
I21J2am,flaccidez,RELATED_RESULT,I236STf,flacidez,,,
HyMYdcj,finoli,RELATED_RESULT,HyO6fPK,finolis,,,
HfoDOVM,fata morgana,RELATED_RESULT,Hfk8VbC,fatamorgana,,,
HsdlauG,figulina,RELATED_RESULT,HseqFBr,"figulino, na",,,
HPnlTcS,extremada,RELATED_RESULT,HPqsXRv | HPwpAkg,"extremado, da | extremar",,,
IAIIWt5,foliolo,RELATED_RESULT,IAJbSSy,folíolo,,,
HYg6Fcf,falsa,RELATED_RESULT,HZC1ih6 | HYpXyKp,"falso, sa | falsar",,,
HDzogR5,exegesis,RELATED_RESULT,HDzpEFL,exégesis,,,
ICkGrHA,fonomímica,RELATED_RESULT,ICnWeII,"fonomímico, ca",,,
IIFrsNE,fosca,RELATED_RESULT,IIH5NP5,"fosco, ca",,,
BgpjUkw,cunera,RELATED_RESULT,BgsWmQY,"cunero, ra",,,
H7XYEzN,éuskara,RELATED_RESULT,H7WuiLc | H7ZVcyM,"euskara | éuskaro, ra",,,
HvnDC69,filológica,RELATED_RESULT,HvopW5D,"filológico, ca",,,
IGixdnJ,forrajera,RELATED_RESULT,IGjgVEd,"forrajero, ra",,,
IFTZ9SC,fórmica,RELATED_RESULT,IFSmhg3,formica,,,
H04e9X5,estriptís,RELATED_RESULT,H0445GL,estriptis,,,
Hw5Vco3,filosa,RELATED_RESULT,Hw6yCF7,"filoso, sa",,,
IATouMj,folklorismo,RELATED_RESULT,I9o0ggb,folclorismo,,,
I5Amfmy,fletera,RELATED_RESULT,I5Be1Zj,"fletero, ra",,,
HLMG9oa,exprofeso,RELATED_RESULT,HLMtHNH,ex profeso,,,
Hv5iJQ1,filipina,RELATED_RESULT,HvARDn6,"filipino, na",,,
HHtR1dd,expectable,RELATED_RESULT,GX60U3A,espectable,,,
IKyZ4RC,fotoperiodo,RELATED_RESULT,IL1kMe9,fotoperíodo,,,
IRZqqxM,freidora,RELATED_RESULT,IRVZGeo,"freidor, ra",,,
ItPlInP,garduña,RELATED_RESULT,ItQcM0e,"garduño, ña",,,
Ieof45J,futbol,RELATED_RESULT,IeptqGe,fútbol,,,
IME775g,fraccionadora,RELATED_RESULT,IM7BCP5,"fraccionador, ra",,,
IL34O5E,fotoquímica,RELATED_RESULT,IL3iUKF,"fotoquímico, ca",,,
IBq7XMS,fondonga,RELATED_RESULT,PdALJ9P,mondonga,,,
ICAho85,fonética,RELATED_RESULT,ICCsBTn,"fonético, ca",,,
HUkk6Wa,faina,RELATED_RESULT,HUkkG3f | HUph8Z6,"fainá | faino, na",,,
J0ZTC1D,gatuna,RELATED_RESULT,J0ZzY9D,"gatuno, na",,,
IROmJCe,fregona,RELATED_RESULT,IRNGf4j,"fregón, na",,,
ISqnPfk,fresadora,RELATED_RESULT,ISpenwh,"fresador, ra",,,
Eyh0uku,encandiladora,RELATED_RESULT,EygqsM1,"encandilador, ra",,,
IUuVY2f,friolera,RELATED_RESULT,IUuhxcN,"friolero, ra",,,
IZkzJ0A,fulana,RELATED_RESULT,IZm0LQU,"fulano, na",,,
